CoverageChangePercent,CoveredLinesChange,TotalLinesChange
0.2403302420266873,85,0
0.019791902284549412,7,0
0.0,0,0
-0.0023293733985574328,-1,0
-3.990860433501875,-1775,-3
0.0,0,0
-6.398602248612925,-2798,214
-6.398602248612925,-2798,214
0.008549383375722197,4,0
0.008549383375722197,4,0
0.0,0,0
0.0,0,0
1.1852592561833686,4939,2
1.1852592561833686,4939,2
1.1852592561833686,4939,2
-0.01894207322190311,-79,0
0.0,0,0
0.09358186378692901,391,0
0.09358186378692901,391,0
-0.0019146313736284615,-8,0
0.0,0,0
0.0,0,0
-0.591488225968928,-1970,-12
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
-0.10889197642034998,420,2948
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
1.3273090380072905,5091,0
0.06024270016039557,235,13
0.06024270016039557,235,13
0.06024270016039557,235,13
0.06024270016039557,235,13
0.06024270016039557,235,13
2.296392329092961,8816,-1
2.296392329092961,8816,-1
2.296392329092961,8816,-1
2.296392329092961,8816,-1
0.28365358317770095,1089,0
0.28365358317770095,1089,0
0.28365358317770095,1089,0
0.28365358317770095,1089,0
0.28365358317770095,1089,0
0.28365358317770095,1089,0
-0.26307632599584796,-1010,0
0.00035791631156634196,8,26
0.024579415315584274,99,18
-3.9697470470838825,-15255,4
-6.033191135157629,-23194,0
-6.061953229601319,-23317,0
0.019481531508130923,75,0
0.0051774707537588505,20,0
3.5583967933769003,13565,0
-0.3488557961904504,-1615,0
0.004302731589145292,20,0
0.11550511606645553,548,19
-0.015299231809440261,16,205
0.0010243726413228238,7,5
-0.006765928475677141,-32,0
0.050037606364750076,239,5
0.0,0,0
0.0,0,0
0.0,0,0
0.010582515360541608,22,813
-0.004284871555023349,-6,368
0.0044666654831549725,8,22
-0.3372472621834279,-585,100
0.011583554520326785,22,265
10.49470447145873,18965,80
0.0063230760310103995,7,10
0.6718883950730961,774,612
0.6718883950730961,774,612
-0.005656535183649891,-6,0
-0.013198582095180766,-14,0
-0.0030904576967846764,-3,0
0.05025866806372126,5,-386
0.0,0,0
0.028378816587505684,59,53
0.0,0,0
0.0013127235732324216,2,0
0.03708912038214718,60,19
-0.1549721866898779,-240,14
0.13307381865893947,214,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
8.558771747155596,4521,-49
8.558771747155596,4521,-49
0.0,0,0
0.0,0,0
0.0,0,0
0.26989488048862476,145,1
0.7486650983906495,401,0
0.7642708114566799,411,3
-6.679973138337569,-3581,0
2.7366134320556013,1467,-2
-0.04572333418738084,8,319
-0.01855618599007902,-26,0
0.012438294398881,16,0
0.0,0,0
0.0,0,0
0.0,0,0
0.04904446766920145,186,1
0.04904446766920145,186,1
0.00852572986187114,35,78
-0.02687767219927903,-97,158
0.014173414349270136,54,0
-0.04102719554293088,-157,0
0.03951098738983749,154,0
0.0,0,0
0.003820375495156708,16,0
-0.32662313970097356,-1391,32
-0.16215745959811645,-695,18
0.0006916920863506149,3,0
0.0006916920863506149,3,0
0.0,0,0
0.0015930010013272267,23,433
4.8583726169707155,22201,6
0.05689813264705412,260,0
0.05689813264705412,260,0
-0.09519495269795647,-435,0
0.2674212234411555,1222,0
0.2674212234411555,1222,0
-0.02757371043664858,-126,0
0.24158823203869473,1108,27
0.24158823203869473,1108,27
0.24158823203869473,1108,27
0.24158823203869473,1108,27
0.24158823203869473,1108,27
-0.9393226848652527,-4296,13
-0.9393226848652527,-4296,13
1.275401472777228,5835,0
1.275401472777228,5835,0
0.041943559697482646,192,0
0.041943559697482646,192,0
0.10616963548425173,486,0
0.10616963548425173,486,0
0.036045246615022675,165,0
-1.3656075223352464,-6249,32
-0.007425591208100324,-34,0
0.012448785260638084,57,0
-0.9213649822074108,-4218,6
-0.9213649822074108,-4218,6
0.5071175543043843,2322,0
0.009688333502816393,50,40
0.009688333502816393,50,40
0.08359196644099065,383,0
-0.06594142135204206,-301,8
0.06894776116146417,316,0
0.06894776116146417,316,0
-0.15774866688194333,-723,0
0.04623571490883771,212,0
0.04623571490883771,212,0
-1.2199485036796047,-5600,2
0.03178306335845926,152,45
0.5259837723782385,2418,0
0.0019403535324147292,9,0
-10.583256144537499,-49128,78
0.035430915083906056,165,0
0.0015031297308315539,7,0
0.007454255975206103,35,2
0.053467897788275764,249,0
0.006012454369766496,28,0
-0.00515038037705029,-24,0
0.01309055012500282,61,0
0.01309055012500282,61,0
0.01309055012500282,61,0
0.23749303382346598,1108,0
0.0053585973335601444,25,0
0.0053585973335601444,25,0
0.0053585973335601444,25,0
0.0053585973335601444,25,0
-0.11521636812062974,-459,1
0.000500490480670468,2,0
-0.08569240405801315,-339,11
-0.012134091839555161,-46,7
-0.0009015161247405423,-4,0
-0.10132202266808221,-419,0
0.05034090012061565,26,31
0.05034090012061565,26,31
0.0054832027808870976,2,2
-2.0423944687045115,-449,0
0.00288044453379821,-4,-10
-0.004493170381020262,-1,0
-0.009228071794398218,-2,0
-0.07600039652380652,-23,0
0.27935714989976157,85,0
-0.35494790810792765,-108,0
9.396142424435624,4503,-13
-0.06943525048149213,-34,-1
-0.2359659891682575,-114,2
-0.14335449518738108,-70,0
1.3420925358697378,666,0
1.3420925358697378,666,0
1.3420925358697378,666,0
1.3420925358697378,666,0
1.3420925358697378,666,0
0.18826849298175796,100,19
-0.015340485805087622,5,38
3.4464955591324453,1743,5
-0.30762425607206156,-153,0
0.0,0,0
0.0,0,0
-0.009345420076634081,-7,0
0.0,0,0
0.0011023292216472136,1,0
0.8526789814830876,788,16
0.0,0,0
0.0,0,0
0.0,0,0
-0.12690355329949,-5,0
-0.38550404180820175,-870,17
-10.698529411764705,-291,25
-10.698529411764705,-291,25
-10.242403550699898,-300,672
-10.242403550699898,-300,672
-10.242403550699898,-300,672
-10.242403550699898,-300,672
-10.242403550699898,-300,672
-10.242403550699898,-300,672
-10.242403550699898,-300,672
-10.242403550699898,-300,672
94.61260760899751,3407,0
94.61260760899751,3407,0
0.0,0,0
0.0,0,0
-20.01270064088102,771,1856
0.07927991556495977,65,-32
0.0009649728625445164,1,1
0.0,0,0
0.010737390277293368,4,0
0.27900594464965733,105,-1
0.010549914281943185,4,0
-0.00967023623349439,17,26
0.08508982078802019,40,9
0.0,0,0
-0.24812363214091748,-97,3
2.597027467044788,989,0
0.04989233758732059,19,0
0.02095173244638371,8,0
0.2802294214702905,107,0
0.03139224611520275,12,0
0.023544184586399286,9,0
0.03972194637537063,14,0
6.014744842581754,2123,4
0.04255439870634037,15,0
0.014159492523790895,5,0
0.014159492523790895,5,0
0.022559995488002915,8,0
0.011919729135456691,10,11
0.011919729135456691,10,11
0.011919729135456691,10,11
0.011919729135456691,10,11
5.103444732532269,1857,-61
5.103444732532269,1857,-61
1.8635658407796685,666,-19
0.021907604677273707,8,0
-0.13375917888243105,-49,0
0.019107932521700288,7,0
0.21723517675573678,79,-3
2.701791103547302,958,-101
-0.00657655534681556,-135,-170
0.37233354880413794,144,0
0.11532528136062314,43,-2
-0.008569727253759929,10,17
0.07997285769677509,33,0
-0.05797192074133983,-27,-4
-1.975049843798904,-804,75
0.0,0,0
0.10942355670329196,50,0
-0.0021841691420609877,-1,0
0.04742314955914484,23,1
-0.6318937096453925,379,935
0.0,0,0
0.001986255114605484,1,0
-0.005761143010774017,-3,0
0.0,0,0
-0.2716312703358814,-139,14
0.030632286429899125,17,0
-0.019412939597060475,135,2230
-0.019412939597060475,135,2230
3.856855278875744,5253,23
3.856855278875744,5253,23
-3.856855278875744,-5253,-23
-0.37904108482146176,-516,0
0.0,0,0
2.844060960177572,3874,23
0.14314234444352952,197,3
0.14314234444352952,197,3
0.14314234444352952,197,3
-1.9415668925803196,-2671,-23
0.0,0,0
0.0007260635015132744,1,0
8.625840718182607,11953,0
0.0015270672673095564,2,0
0.0045738679676776695,6,0
0.028451105443338953,38,2
0.006172188918968091,8,-1
0.006172188918968091,8,-1
9.03554219888747e-05,7,20
-0.18267549035452801,-199,81
0.000804615273208853,1,0
0.0,0,0
-0.015976858781385772,-19,0
0.2553239243186123,316,45
0.02811217665329019,0,-13
0.0,0,0
0.0,0,0
0.009467822314795926,11,0
0.0,0,0
0.0,0,0
0.0022229796819678294,3,0
0.05914826498423231,3,0
0.0,0,0
0.0,0,0
7.121664420329429,2719,16
7.121664420329429,2719,16
-0.04712905506244758,-18,0
4.162321158722601,1599,16
0.0,0,0
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
-2.6148725890914855,43,6476
9.899400416447154,3946,0
9.899400416447154,3946,0
9.899400416447154,3946,0
0.6823712400592069,272,0
5.5114885503651205,2199,2
5.5114885503651205,2199,2
5.5114885503651205,2199,2
5.5114885503651205,2199,2
5.5114885503651205,2199,2
1.609248909567587,643,4
0.9599719277138596,383,0
-10.721009841677365,-5011,0
0.8023711231078645,379,0
0.037299515106303804,18,0
0.07458202987424278,36,0
0.0944500338788179,46,0
-0.0020531351373587192,-1,0
0.030797027060325277,15,0
-0.5976992672043269,-292,0
0.09822780665493247,48,0
0.9965628749822042,490,0
0.12170385395537386,60,0
-0.3734280696796599,-185,0
0.0,0,0
-29.325130499627143,-3146,0
0.2620553578269291,35,11
-3.625896374103632,-359,0
-0.0501454217229913,-5,0
0.00645911380958708,4,0
-0.007819729176711254,-6,0
-0.007819729176711254,-6,0
-1.6533273093146728,-94,-37
-5.588898768326317,-272,21
-5.588898768326317,-272,21
2.7539413290760315,138,0
0.005563862711688294,8,0
0.0,0,0
0.0,0,0
-0.0008183105161096993,-1,0
0.0008151155018620848,1,0
0.0,0,0
-0.037028562535657006,24,222
-0.944983327745752,-1177,-36
0.8051526901520889,1007,44
-0.01049800941591017,-13,0
0.0,0,0
-0.009297247435480216,-24,-26
0.0,0,0
0.0006364197570107866,1,0
0.001908955546786606,3,0
1.4937041957197417,2350,0
-0.2991399593968602,-457,33
0.02031255950944999,32,0
0.12187535705671104,192,0
0.12187535705671104,192,0
0.12187535705671104,192,0
0.05268570122763938,83,0
0.05268570122763938,83,0
0.05268570122763938,83,0
0.0019015383445231127,3,0
0.0006336252233507533,1,0
-0.018972680791273788,21,116
0.05249408218900853,80,-7
0.004543434290504855,98,206
0.004335573379582458,7,0
0.0,0,0
-0.04799672678060807,-1,-1
0.0,0,0
0.0,0,0
14.897864311301923,21792,0
0.0,0,0
0.01762984612325713,-17,-46
-0.17274349247863308,-99,-4
-2.07680809213997,-463,1212
0.0006937387831640329,1,1
0.25829892774171803,1382,0
0.052684139881897796,280,-4
0.16129736191257127,865,1
-0.023046827808592685,-124,0
0.07463910644742722,401,-2
-0.0032434251088342414,0,33
0.2927215373026315,1581,2
-0.12015170272789422,-552,7
-0.0705528462268179,-280,94
0.19415491518496308,19,0
-0.5986605469950002,7,274
0.003517782389977908,2,0
0.3350232568718192,42,-510
0.27491234902539685,3,-510
0.27491234902539685,3,-510
-0.011694734028333542,-7,0
-1.5817763955735642,-1091,197
-0.24855100503186067,-32,439
0.23842809962905664,-84,-769
-0.024693189075891686,-5,36
0.03427090670741206,23,-3
5.712676386748422,4341,767
5.9225449896204205,4308,0
0.0,0,0
-0.00782124087049807,69,79
0.44945059631642525,254,249
0.44945059631642525,254,249
0.44945059631642525,254,249
0.44945059631642525,254,249
0.44945059631642525,254,249
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
-0.6442534496309715,118,204
0.17025365749434584,161,165
0.4529219691093822,473,0
0.4529219691093822,473,0
0.0,0,0
0.1922488331165373,201,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
-2.087171928100562,-2039,0
3.124549205158539,3249,0
3.124549205158539,3249,0
52.163277770126214,54295,28
0.056645256679821454,59,0
0.0,0,0
0.06474683985616403,65,0
0.004980129284157253,5,0
-6.593861979864954,-13525,0
-0.021358837618221105,-10,-18
0.0,0,0
0.009445654338766096,8,27
0.32140906118558465,186,89
-0.615894253834931,-165,359
0.20248155925656763,105,19
0.06370735717221576,62,0
1.704290371270209,308,25
1.704290371270209,308,25
1.704290371270209,308,25
1.704290371270209,308,25
1.704290371270209,308,25
0.36441105567079635,65,0
0.36441105567079635,65,0
-0.02619556458292871,96,554
0.02775405824576027,7,9
0.010775862068962416,2,0
0.010775862068967967,2,0
-0.010762524888341396,-2,0
0.010769479295674733,2,0
0.0007948472817320695,1,4
0.0004449405583611954,0,-3
-0.025721634752785827,-18,0
-0.012884937508050864,-1,0
0.8949619960743616,70,1
0.8949619960743616,70,1
-0.012833675564682956,-1,0
0.3336327473373535,26,0
0.14788524105294187,5,0
5.672082717872967,192,0
5.672082717872967,192,0
5.672082717872967,192,0
4.636739515652688,157,0
-0.37320762129248175,-19,0
0.3535651149086605,18,0
0.0,0,0
0.025687130747498177,1,0
0.0,0,0
0.025687130747498177,1,0
0.0,0,0
0.025687130747498177,1,0
0.0,0,0
-0.025687130747498177,-1,0
-0.025687130747498177,-1,0
0.0,0,0
-0.1027485229899816,-4,0
0.0,0,0
0.02564102564102111,1,0
0.0,0,0
0.0,0,0
0.0,0,0
-1.0056414029923966,-205,0
0.3336931985474467,68,0
-1.0403376190008862,-212,0
0.6421568627450913,131,0
-0.8136808716039168,-177,0
0.0,0,0
0.5297890138488692,114,0
0.0,0,0
-0.24622531939604286,-53,0
-0.6596980255516804,-142,0
0.0,0,0
0.9334509822133463,201,0
0.0,0,0
0.0,0,0
-0.5572841684855834,-120,0
-0.5572841684855834,-120,0
-0.30647782679359414,-66,0
0.41792430926398394,90,0
0.41792430926398394,90,0
0.8017053616942382,173,0
0.0,0,0
-0.042061971304385715,-9,0
0.7818211342665804,174,13
-0.014056590991040618,1,8
0.2044039765864536,44,0
0.0,0,0
0.20389091835868456,48,0
0.0,0,0
0.3899556868537657,132,0
0.32791728212703264,111,0
-0.9404203885498674,-319,0
-0.2535302614899315,-86,0
0.3861914448276882,131,0
0.2973474254423458,101,0
0.40923276217393334,139,0
-0.22080904433845472,-75,0
-0.7732110307520412,-263,0
0.7211742413529787,255,0
-0.5288611103255181,-187,0
0.527995030635009,187,0
-1.0079905130304656,-357,0
0.2598429644692979,92,0
-0.8390541571319576,-297,0
0.711924739384695,252,0
-0.5639998872000229,-200,0
-0.07613998477200568,-27,0
0.4240262840133624,151,0
0.18390307226309188,68,0
0.4083729987018614,151,0
-0.9681694026016208,-358,0
0.02974822186764814,11,0
0.0,0,0
0.16154715902085837,147,156
0.0,0,0
-26.417496024818387,-1754,13
-0.10477473432121132,-7,0
19.652746594821135,1313,0
-0.26942074539739735,-18,0
-0.04490345756623659,-3,0
1.0600706713780883,60,0
-2.0961775585696674,-119,0
4.60067488876984,263,2
0.10565240359218242,6,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.25094102885822034,2,0
0.006538084341287109,4,0
-0.009804241968693062,-6,0
0.0,0,0
0.0,0,0
0.0,0,0
1.4154549689842755,201,20
-0.05414718188530565,-11,0
0.4539355141752133,93,3
0.4035830298257659,82,0
0.004921744266173089,1,0
2.150802244315381,437,0
-0.02952610599872285,-6,0
0.12794645932778792,26,0
0.12794645932778792,26,0
0.03936814133163047,8,0
0.0,0,0
-0.004912797838368954,-1,0
0.0,0,0
0.004912797838368954,1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.7373851767962764,293,0
23.499232955259917,9344,0
-0.07296331706335701,-29,0
-0.025170530343071595,-10,0
0.007538256652511732,3,0
0.5603719060183421,223,0
-0.021324691563656684,-8,-17
-0.021324691563656684,-8,-17
-0.021324691563656684,-8,-17
-0.0337261449199322,-18,-41
0.0,0,0
-0.011669849352857753,-8,-17
-0.05787742229866333,0,11
-0.05787742229866333,0,11
0.0,0,0
0.015726325769993554,3,3
0.0,0,0
0.0,0,0
0.0,0,0
-0.022598081880537135,11,100
0.0,0,0
0.0,0,0
0.06350819255683815,5,0
0.03240486420468258,18,22
3.901203293223565,308,0
3.901203293223565,308,0
-9.773584905660371,-777,0
0.037537537537535304,3,0
0.0,0,0
-0.004909421179238871,-1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
-0.009425959091335923,-2,0
-0.009425959091335923,-2,0
-0.009425959091335923,-2,0
-0.009425959091335923,-2,0
-0.009425959091335923,-2,0
-0.009425959091335923,-2,0
-0.009425959091335923,-2,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.004712979545667961,1,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0068544757181154825,2,2
0.0,0,0
0.0,0,0
0.0,0,0
0.061262959472196954,13,0
0.061262959472196954,13,0
0.061262959472196954,13,0
0.0,0,0
0.004712535344014723,1,0
0.0,0,0
0.0,0,0
0.0,0,0
-0.047125353440152784,-10,0
-0.047125353440152784,-10,0
-0.047125353440152784,-10,0
-0.047125353440152784,-10,0
0.009425070688029447,2,0
0.009425070688029447,2,0
0.009425070688029447,2,0
0.009425070688029447,2,0
0.009425070688029447,2,0
0.0,0,0
0.0,0,0
0.0,0,0
0.004712535344014723,1,0
0.0,0,0
0.6134792517626775,180,178
0.0,0,0
2.2104225551543677,177,245
0.16826102815724608,65,130
-36.38725517334828,10,6564
-36.38725517334828,10,6564
-36.38725517334828,10,6564
24.741309372582847,2916,61
-14.078660506460173,-1930,66
-5.544254360817336,2078,4126
0.01508143977478893,3,0
0.02513826043237799,5,0
0.02296130490271331,28,31
-1.0883038169377524,-272,-75
-1.0883038169377524,-272,-75
-0.06788537070261391,-14,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
-0.07763975155279657,-2,0
0.0,0,0
0.0,0,0
0.007528986598404064,1,0
0.0,0,0
0.0,0,0
0.007974481658695742,1,0
0.007974481658690191,1,0
0.007974481658690191,1,0
0.023923444976076125,3,0
-0.05582137161084244,-7,0
0.05582137161084244,7,0
0.05582137161084244,7,0
0.247208931419457,31,0
-0.007974481658690191,-1,0
0.0,0,0
-0.009484066767828647,-2,0
-0.009475978394771212,-2,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.09729989475381062,19,20
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.034916201117318746,3,0
-0.15721982127482326,-15,-2
0.0,0,0
0.0,0,0
-0.053941688384795405,0,4
-27.981066812306576,-1537,0
0.05433798224959707,3,0
-0.2173519289983772,-12,0
-0.0020168737374204326,17,62
0.0,0,0
5.604829331741086,4281,19
0.020635940144331233,17,16
0.020635940144331233,17,16
0.0,0,0
0.0,0,0
-0.001316137919922522,0,17
-0.008909601809337087,-13,0
0.00205606195600172,3,0
-0.009594955794667293,-14,0
0.013021725721340527,19,0
0.0013708207103668713,2,0
0.0,0,0
0.8706705666876258,1274,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.0,0,0
0.004100489325065126,6,0
-0.002733659550036016,-4,0
-0.002733659550036016,-4,0
-0.00820097865011915,-12,0
-0.0006834148875145551,-1,0
0.09294442470134667,136,0
-0.0164019573002383,-24,0
0.02938684016292603,43,0
-0.04240314229601028,-57,0
0.007439147771226562,10,0
-0.012646551211092927,-17,0
0.01190263643396916,16,0
-0.04612271618164021,-62,0
-0.061001011724093335,-82,0
-0.061001011724093335,-82,0
0.012646551211092927,17,0
0.02752484675354605,37,0
0.015622210319587992,21,0
0.046866630958752875,63,0
0.0044634886627425985,6,0
-0.7487449938999191,-4750,-7315
0.03225578047187927,41,0
0.5412677308451852,688,0
0.05743102376700726,73,0
-0.019668158824315274,-25,0
0.02360179058917833,30,0
0.007080537176751278,9,0
-0.009440716235675772,-12,0
-0.03146905411891554,-40,0
0.005507084470812718,7,0
-0.025546619405525384,-36,-7
-0.008655760408560198,-11,0
0.05114767514143859,65,0
-0.05429522438090695,-69,0
0.0022829904504306775,-2,-10
0.0022829904504306775,-2,-10
0.0022829904504306775,-2,-10
0.0022829904504306775,-2,-10
0.0022829904504306775,-2,-10
-0.7884610844880902,-1002,0
-0.7884610844880902,-1002,0
-0.7884610844880902,-1002,0
-0.7884610844880902,-1002,0
-0.7884610844880902,-1002,0
-0.7884610844880902,-1002,0
-0.10465601221248955,-133,0
0.009442647718421737,12,0
0.036196816253941666,46,0
-0.03855747818354849,-49,0
0.030688605084866483,39,0
-0.07475429443749015,-95,0
-0.13298395536775476,-169,0
0.0,0,0
0.015737746197369562,20,0
-0.0015737746197397318,-2,0
0.022032844676311836,28,0
-0.13770527922696285,-175,0
0.007868873098682005,10,0
0.12826263150854111,163,0
-0.08262316753617771,-105,0
-0.0055082111690807345,-7,0
-0.0055082111690807345,-7,0
0.0708198578881547,90,0
-0.10622978683222928,-135,0
-0.08181760966706197,-104,0
0.004720246711564791,6,0
0.048775882686136196,62,0
0.07863922681912161,100,0
-0.03303029349775444,-42,0
-0.27390297056535395,-322,56
-0.27390297056535395,-322,56
-0.27390297056535395,-322,56
-0.27390297056535395,-322,56
-0.22639373643995597,-288,0
-0.032229663868188485,-41,0
0.03773228940666118,48,0
0.38805365198267827,517,0
0.29908308639266523,398,-1
-0.0003244498952031938,-1,0
8.993483423399839,38477,0
8.993483423399839,38477,0
-1.3812791197833796,-14023,-64257
-0.0239039227161425,-87,0
-0.03145335293360252,-122,3
0.17873743573413314,696,0
0.008988233118814581,35,0
0.21478788122960557,853,0
-0.014603722942196917,-58,0
-0.014603722942196917,-58,0
-0.014603722942196917,-58,0
-0.014603722942196917,-58,0
-0.014603722942196917,-58,0
-0.014603722942196917,-58,0
-0.48293001039885763,-1918,0
0.02936970068443956,115,0
-0.36903667381754934,-1445,0
0.03826233790783784,176,10
-0.11196024644400115,-511,0
-0.49388186991946026,-2254,1
0.07284285808886737,363,0
0.18000192644202218,897,0
0.12582545734037276,639,18
0.01697079247680866,86,0
0.007039065589639626,37,6
-0.011939690859874563,-61,0
0.11061763295697191,831,1204
1.0014500550052956,5380,0
1.0014500550052956,5380,0
0.3673823896522016,1976,10
-0.018427827135814034,-99,0
-0.011709123079611805,-63,0
-0.028832688030314135,-161,0
0.060808213462384963,343,14
-0.021606023973758104,-121,0
0.0,0,0
0.0,0,0
-0.07888565362421107,-29,-5
0.7438426359579031,270,0
0.0,0,0
0.0,0,0
0.0,0,0
1.5512628629942558,1039,810
1.5512628629942558,1039,810
0.13344453711426063,8,0
0.01663339986693324,1,0
-0.8982035928143728,-54,0
0.0,0,0
0.0,0,0
0.022784233310546576,1,0
0.0,0,0
0.0,0,0
-1.1295213027951,-158,98
-1.1295213027951,-158,98
-0.03697590914268356,0,17
-0.03697590914268356,0,17
-0.03697590914268356,0,17
-0.03697590914268356,0,17
0.6115913270409612,112,9
0.6115913270409612,112,9
0.36864791288566123,65,0
0.045372050816694376,8,0
0.016926201760325554,3,0
-0.00022010012157291925,1,2
-1.055143281977089,-171,32
0.11181579707740807,21,2
0.11181579707740807,21,2
0.09447068630175082,17,0
8.652403445401502,1557,0
3.8279904439135537,689,0
0.0,0,0
-4.160879951113827,-749,0
-0.4192003556699131,9,157
-0.4192003556699131,9,157
0.0,0,0
0.001947432373239355,8,12
0.28501228501228715,58,0
0.0,0,0
0.0,0,0
0.0031269828478452943,0,-1
0.0,0,0
-0.0840553444824449,-194,6
0.02539513102165769,59,0
-0.17001825006025817,-395,0
0.02699007082656857,71,21
0.008261712131646393,21,3
0.03817723986678512,94,0
-0.04931102313308344,-111,44
0.06334742407445582,156,0
0.00122048074333303,4,4
0.00122048074333303,4,4
0.3697210249916816,911,0
0.024349167055576215,60,0
-0.06312672810401265,246,1519
-0.06312672810401265,246,1519
-0.06312672810401265,246,1519
0.1281559455505843,304,0
0.002752824639373763,10,12
0.0,0,0
-0.30420777760571394,-524,469
-0.30420777760571394,-524,469
0.0,0,0
0.0018554855109764734,4,0
0.04647560030983655,3,0
64.91636858280015,51541,477
-0.03303702847634593,-47,-32
0.01500661655365887,11,0
0.0013607478670185635,1,0
0.0011445851370472937,34,55
0.00015229488720125417,5,8
0.00015229488720125417,5,8
0.0,0,0
0.0,0,0
-0.6352341863897326,-267,3
10.286033364810898,4851,883
0.015806944517626764,6,0
0.16030273565815767,61,0
-0.6420499113913014,-221,0
23.622800072899725,8707,1314
2.485979205836508,3094,0
-4.588014232599047,-5738,0
-1.9852705731668252,-2480,0
-7.264383528205631,-8928,0
2.107457533264931,2588,0
0.0,0,0
0.0,0,0
0.0,0,0
-0.8498349834983432,-103,0
0.3070345015806608,135,0
0.0,0,0
0.021401427223652347,15,20
0.0,0,0
0.24893456008283632,125,0
0.010833766683993051,5,0
0.0,0,0
0.24206216362372412,94,0
0.010300517601014025,4,0
0.010300517601014025,4,0
0.010300517601014025,4,0
0.0,0,0
-0.058732314867626645,-21,2
0.020595731534645,8,0
0.0,0,0
3.0364337908898476,3557,0
-3.3780693949001184,-3789,241
1.450413980467813,1688,-20
-0.12949492174466615,43,266
-23.706394158261222,-27886,3
-0.011843780534748216,-16,0
0.007402362834219023,10,0
-0.025284327424290876,-28,8
-0.02659594116386499,-36,0
-0.02659594116386499,-36,0
-0.02659594116386499,-36,0
-0.00517143300408085,-7,0
0.008732312730885816,11,-1
-0.029100944829107966,-12,33
0.008894489122779348,12,0
0.0014824148538039594,2,0
0.1037859636897398,140,0
-0.27906357685076877,-411,-42
-0.27906357685076877,-411,-42
-0.27906357685076877,-411,-42
-0.008898776418242438,-12,0
-0.0014834594273760437,-2,0
0.19209089830306558,259,0
0.031149875400504623,42,0
0.007338529133711635,0,-19
0.0,0,0
0.009481818612810944,2,0
0.004738662749373401,12,0
0.020988659236037543,60,-1
-0.4025922412180638,-151,2538
-0.4025922412180638,-151,2538
0.0605450251171924,202,0
0.024876814808599823,83,0
0.029370512005943983,98,0
-3.51954060926116,-589,22
3.593453510436431,606,0
3.593453510436431,606,0
3.593453510436431,606,0
